# ID	name	start	stop	frame	product	description	function	cogcats	status_region	status_function	type	region_number	function_number
Rv3174	-	3542138	3542845	2	short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
Rv3175	-	3542860	3544347	1	amidase	-	-	-	status 3	annotated	CDS	5	6
Rv3176c	mesT	3545300	3544344	-3	epoxide hydrolase MesT	-	-	-	status 3	annotated	CDS	5	6
Rv3177	-	3545447	3546307	2	peroxidase	-	-	-	status 3	annotated	CDS	5	6
Rv3178	-	3546438	3546797	3	nitroreductase	-	-	-	status 3	annotated	CDS	5	6
Rv3178a	-	3547037	3547330	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3179	-	3547618	3548907	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3180c	-	3549688	3549254	-2	ribonuclease VapC45	-	-	-	status 3	annotated	CDS	5	6
Rv3181c	-	3550143	3549691	-1	antitoxin VapB45	-	-	-	status 3	annotated	CDS	5	6
Rv3182	-	3550374	3550718	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3183	-	3550715	3551044	2	transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3188	-	3554298	3554645	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3189	-	3554642	3555262	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3190A	-	3556855	3557064	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3190c	-	3556687	3555422	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3191c	-	3558345	3557311	-1	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3192	-	3559563	3560024	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3193c	-	3563172	3560194	-1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3194c	-	3564286	3563264	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3195	-	3564364	3565782	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3196	-	3565788	3566687	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3196A	-	3566896	3566696	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3197	-	3567024	3568367	3	ABC transporter ATP-binding protein	-	-	-	status 3	annotated	CDS	5	6
Rv3197A	whiB7	3568679	3568401	-3	transcriptional regulator WhiB7	-	-	-	status 3	annotated	CDS	5	6
Rv3198A	-	3571335	3571589	3	glutaredoxin protein	-	-	-	status 3	annotated	CDS	5	6
Rv3198c	uvrD2	3571211	3569109	-3	ATP-dependent DNA helicase UvrD	-	-	-	status 3	annotated	CDS	5	6
Rv3199c	nudC	3572543	3571602	-3	NADH pyrophosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv3200c	-	3573669	3572602	-1	transmembrane cation transporter	-	-	-	status 3	annotated	CDS	5	6
Rv3201c	-	3577036	3573731	-2	ATP-dependent DNA helicase	-	-	-	status 3	annotated	CDS	5	6
Rv3202a	-	3580286	3580495	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3202c	-	3580200	3577033	-1	ATP-dependent DNA helicase	-	-	-	status 3	annotated	CDS	5	6
Rv3203	lipV	3580638	3581312	3	lipase LipV	-	-	-	status 3	annotated	CDS	5	6
Rv3204	-	3581315	3581620	2	DNA-methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3205c	-	3582505	3581627	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3206c	moeB1	3583710	3582532	-1	adenylyltransferase/sulfurtransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3207c	-	3584658	3583801	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3208	-	3585004	3585690	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3208A	TB9.4	3585949	3585677	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3209	-	3586274	3586834	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3210c	-	3587539	3586844	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3211	rhlE	3587798	3589381	2	ATP-dependent RNA helicase RhlE	-	-	-	status 3	annotated	CDS	5	6
Rv3212	-	3589394	3590617	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3213c	-	3591492	3590692	-1	SOJ/ParA-like protein	-	-	-	status 3	annotated	CDS	5	6
Rv3214	gpm2	3591646	3592257	1	phosphoglycerate mutase	-	-	-	status 3	annotated	CDS	5	6
Rv3215	entC	3592254	3593372	3	isochorismate synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3217c	-	3594235	3593804	-2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3218	-	3594468	3595433	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3219	whiB1	3595713	3595967	3	transcriptional regulator WhiB1	-	-	-	status 3	annotated	CDS	5	6
Rv3220c	-	3597534	3596029	-1	two component sensor kinase	-	-	-	status 3	annotated	CDS	5	6
Rv3221A	rshA	3598356	3598051	-1	anti-sigma factor RshA	-	-	-	status 3	annotated	CDS	5	6
Rv3221c	TB7.3	3597766	3597551	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3222c	-	3598904	3598353	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3223c	sigH	3599551	3598901	-2	ECF RNA polymerase sigma factor SigH	-	-	-	status 3	annotated	CDS	5	6
Rv3224	-	3599851	3600699	1	iron-regulated short-chain dehydrogenase/reductase	-	-	-	status 3	annotated	CDS	5	6
Rv3225c	-	3602440	3601016	-2	GCN5-like N-acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3226c	-	3603322	3602564	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3227	aroA	3603377	3604729	2	3-phosphoshikimate 1-carboxyvinyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3228	-	3604726	3605718	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3229c	desA3	3607034	3605751	-3	stearoyl-CoA 9-desaturase	-	-	-	status 3	annotated	CDS	5	6
Rv3230c	-	3608254	3607112	-2	stearoyl-CoA 9-desaturase electron transfer protein	-	-	-	status 3	annotated	CDS	5	6
Rv3231c	-	3608873	3608364	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3232c	ppk2	3609757	3608870	-2	polyphosphate kinase	-	-	-	status 3	annotated	CDS	5	6
Rv3234c	tgs3	3611189	3610374	-3	diacyglycerol O-acyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3235	-	3611300	3611941	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3236c	-	3613116	3611959	-1	integral membrane transport protein	-	-	-	status 3	annotated	CDS	5	6
Rv3237c	-	3613603	3613121	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3238c	-	3614398	3613664	-2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3239c	-	3617603	3614457	-3	transmembrane transport protein	-	-	-	status 3	annotated	CDS	5	6
Rv3240c	secA1	3620531	3617682	-3	protein translocase subunit SecA	-	-	-	status 3	annotated	CDS	5	6
Rv3241c	-	3621254	3620610	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3242c	-	3622211	3621570	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3243c	-	3623091	3622249	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3244c	lpqB	3624910	3623159	-2	lipoprotein LpqB	-	-	-	status 3	annotated	CDS	5	6
Rv3245c	mtrB	3626613	3624910	-1	two component sensory histidine kinase MtrB	-	-	-	status 3	annotated	CDS	5	6
Rv3246c	mtrA	3627349	3626663	-2	two component DNA-binding response regulator MtrA	-	-	-	status 3	annotated	CDS	5	6
Rv3247c	tmk	3628063	3627419	-2	thymidylate kinase	-	-	-	status 3	annotated	CDS	5	6
Rv3248c	sahH	3629647	3628160	-2	adenosylhomocysteinase	-	-	-	status 3	annotated	CDS	5	6
Rv3249c	-	3630387	3629752	-1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3250c	rubB	3630566	3630384	-3	rubredoxin RubB	-	-	-	status 3	annotated	CDS	5	6
Rv3251c	rubA	3630738	3630571	-1	rubredoxin RubA	-	-	-	status 3	annotated	CDS	5	6
Rv3252c	alkB	3631988	3630738	-3	transmembrane alkane 1-monooxygenase AlkB	-	-	-	status 3	annotated	CDS	5	6
Rv3253c	-	3633584	3632097	-3	cationic amino acid transport integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3254	-	3633675	3635063	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3255c	manA	3636267	3635041	-1	mannose-6-phosphate isomerase	-	-	-	status 3	annotated	CDS	5	6
Rv3256c	-	3637315	3636275	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3257c	pmmA	3638709	3637312	-1	phosphomannomutase PmmA	-	-	-	status 3	annotated	CDS	5	6
Rv3258c	-	3639302	3638811	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3259	-	3639425	3639844	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3260c	whiB2	3640141	3639872	-2	transcriptional regulator WhiB2	-	-	-	status 3	annotated	CDS	5	6
Rv3261	fbiA	3640543	3641538	1	2-phospho-L-lactate transferase	-	-	-	status 3	annotated	CDS	5	6
Rv3262	fbiB	3641535	3642881	3	coenzyme F420:L-glutamate ligase	-	-	-	status 3	annotated	CDS	5	6
Rv3263	-	3643177	3644838	1	DNA methylase	-	-	-	status 3	annotated	CDS	5	6
Rv3264c	manB	3645977	3644898	-3	D-alpha-D-mannose-1-phosphate guanylyltransferase ManB	-	-	-	status 3	annotated	CDS	5	6
Rv3265c	wbbL1	3646884	3645979	-1	N-acetylglucosaminyl-diphospho-decaprenolL-rhamnosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3266c	rmlD	3647809	3646895	-2	dTDP-4-dehydrorhamnose reductase	-	-	-	status 3	annotated	CDS	5	6
Rv3267	-	3647885	3649381	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3268	-	3649420	3650109	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3269	-	3650234	3650515	2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3270	ctpC	3650526	3652682	3	manganese/zinc-exporting P-type ATPase	-	-	-	status 3	annotated	CDS	5	6
Rv3271c	-	3653347	3652679	-2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3272	-	3653448	3654632	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3273	-	3654637	3656931	1	transmembrane carbonic anhydrase	-	-	-	status 3	annotated	CDS	5	6
Rv3274c	fadE25	3658089	3656920	-1	acyl-CoA dehydrogenase FadE25	-	-	-	status 3	annotated	CDS	5	6
Rv3275c	purE	3658638	3658114	-1	N5-carboxyaminoimidazole ribonucleotide mutase	-	-	-	status 3	annotated	CDS	5	6
Rv3276c	purK	3659924	3658635	-3	N5-carboxyaminoimidazole ribonucleotide synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3277	-	3659878	3660696	1	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3278c	-	3661169	3660651	-3	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3279c	birA	3662012	3661212	-3	bifunctional biotin operon repressor/biotin--[acetyl-CoA-carboxylase] synthetase	-	-	-	status 3	annotated	CDS	5	6
Rv3280	accD5	3662062	3663708	1	propionyl-CoA carboxylase subunit beta	-	-	-	status 3	annotated	CDS	5	6
Rv3281	accE5	3663689	3664222	2	bifunctional protein acetyl-/propionyl-CoAcarboxylase subunit epsilon AccE	-	-	-	status 3	annotated	CDS	5	6
Rv3282	-	3664219	3664887	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3283	sseA	3664928	3665821	2	thiosulfate sulfurtransferase SseA	-	-	-	status 3	annotated	CDS	5	6
Rv3284	-	3665818	3666249	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3285	accA3	3666357	3668159	3	bifunctional protein acetyl-/propionyl-CoA carboxylase subunit alpha AccA	-	-	-	status 3	annotated	CDS	5	6
Rv3286c	sigF	3668954	3668169	-3	RNA polymerase sigma factor SigF	-	-	-	status 3	annotated	CDS	5	6
Rv3287c	rsbW	3669388	3668951	-2	anti-sigma factor RsbW	-	-	-	status 3	annotated	CDS	5	6
Rv3288c	usfY	3669999	3669586	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3289c	-	3670411	3670034	-2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3290c	lat	3671794	3670445	-2	L-lysine-epsilon aminotransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3291c	lrpA	3672297	3671845	-1	transcriptional regulator LrpA	-	-	-	status 3	annotated	CDS	5	6
Rv3292	-	3672328	3673575	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3293	pcd	3673602	3675086	3	piperideine-6-carboxylic acid dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv3294c	-	3675995	3675186	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3295	-	3676066	3676731	1	TetR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3296	lhr	3676775	3681316	2	ATP-dependent helicase	-	-	-	status 3	annotated	CDS	5	6
Rv3297	nei	3681320	3682087	2	endonuclease VIII	-	-	-	status 3	annotated	CDS	5	6
Rv3298c	lpqC	3683024	3682110	-3	esterase LpqC	-	-	-	status 3	annotated	CDS	5	6
Rv3299c	atsB	3685963	3683051	-2	arylsulfatase AtsB	-	-	-	status 3	annotated	CDS	5	6
Rv3300c	-	3686900	3685983	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3301c	phoY1	3687577	3686912	-2	phosphate transport system transcriptional regulator PhoY	-	-	-	status 3	annotated	CDS	5	6
Rv3302c	glpD2	3689442	3687685	-1	glycerol-3-phosphate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv3303c	lpdA	3690938	3689457	-3	NAD(P)H quinone reductase LpdA	-	-	-	status 3	annotated	CDS	5	6
Rv3304	-	3691141	3691620	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3305c	amiA1	3692808	3691639	-1	N-acyl-L-amino acid amidohydrolase AmiA	-	-	-	status 3	annotated	CDS	5	6
Rv3306c	amiB1	3693989	3692805	-3	amidase AmiB	-	-	-	status 3	annotated	CDS	5	6
Rv3307	deoD	3694054	3694860	1	purine nucleoside phosphorylase	-	-	-	status 3	annotated	CDS	5	6
Rv3308	pmmB	3694864	3696468	1	phosphomannomutase PmmB	-	-	-	status 3	annotated	CDS	5	6
Rv3309c	upp	3697093	3696470	-2	uracil phosphoribosyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3310	sapM	3697198	3698097	1	acid phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv3311	-	3698121	3699383	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3312A	-	3701016	3700705	-1	pilin	-	-	-	status 3	annotated	CDS	5	6
Rv3312b	-	3700526	3700356	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3312c	-	3700330	3699404	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3313c	add	3702184	3701087	-2	adenosine deaminase	-	-	-	status 3	annotated	CDS	5	6
Rv3314c	deoA	3703467	3702184	-1	thymidine phosphorylase	-	-	-	status 3	annotated	CDS	5	6
Rv3315c	cdd	3703865	3703464	-3	cytidine deaminase	-	-	-	status 3	annotated	CDS	5	6
Rv3316	sdhC	3704102	3704440	2	succinate dehydrogenase cytochrome B-556 subunit	-	-	-	status 3	annotated	CDS	5	6
Rv3317	sdhD	3704437	3704871	1	succinate dehydrogenase hydrophobic membrane anchor subunit	-	-	-	status 3	annotated	CDS	5	6
Rv3318	sdhA	3705000	3706772	3	succinate dehydrogenase flavoprotein subunit	-	-	-	status 3	annotated	CDS	5	6
Rv3319	sdhB	3706772	3707563	2	succinate dehydrogenase iron-sulphur protein subunit	-	-	-	status 3	annotated	CDS	5	6
Rv3320c	vapC44	3708070	3707642	-2	ribonuclease VapC44	-	-	-	status 3	annotated	CDS	5	6
Rv3321c	vapB44	3708316	3708074	-2	antitoxin VapB44	-	-	-	status 3	annotated	CDS	5	6
Rv3322c	-	3709052	3708438	-3	methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3323c	moaX	3709714	3709049	-2	MoaD-MoaE fusion protein MoaX	-	-	-	status 3	annotated	CDS	5	6
Rv3324c	moaC3	3710248	3709715	-2	cyclic pyranopterin monophosphate synthase accessory protein	-	-	-	status 3	annotated	CDS	5	6
Rv3327	-	3711749	3713461	2	transposase fusion protein	-	-	-	status 3	annotated	CDS	5	6
Rv3328c	sigJ	3714332	3713394	-3	ECF RNA polymerase sigma factor SigJ	-	-	-	status 3	annotated	CDS	5	6
Rv3329	-	3714392	3715708	2	aminotransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3330	dacB1	3715777	3716994	1	penicillin-binding protein DacB	-	-	-	status 3	annotated	CDS	5	6
Rv3331	sugI	3717090	3718598	3	sugar-transport integral membrane protein SugI	-	-	-	status 3	annotated	CDS	5	6
Rv3332	nagA	3718595	3719746	2	N-acetylglucosamine-6-phosphate deacetylase NagA	-	-	-	status 3	annotated	CDS	5	6
Rv3333c	-	3720782	3719937	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3334	-	3721257	3721697	3	MerR family transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3335c	-	3722600	3721731	-3	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3336c	trpS	3723631	3722621	-2	tryptophan--tRNA ligase	-	-	-	status 3	annotated	CDS	5	6
Rv3339c	icd1	3725844	3724615	-1	isocitrate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv3340	metC	3726127	3727476	1	O-acetylhomoserine sulfhydrylase	-	-	-	status 3	annotated	CDS	5	6
Rv3341	metA	3727488	3728627	3	homoserine O-acetyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3342	-	3728624	3729355	2	methyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3343c	PPE54	3736935	3729364	-1	PPE family protein PPE54	-	-	-	status 3	annotated	CDS	5	6
Rv3344c	PE_PGRS49	3738000	3736984	-1	PE-PGRS family protein PE_PGRS49	-	-	-	status 3	annotated	CDS	5	6
Rv3345c	PE_PGRS50	3742774	3738158	-2	PE-PGRS family protein PE_PGRS50	-	-	-	status 3	annotated	CDS	5	6
Rv3346c	-	3743455	3743198	-2	transmembrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3347c	PPE55	3753184	3743711	-2	PPE family protein PPE55	-	-	-	status 3	annotated	CDS	5	6
Rv3348	-	3753765	3754256	3	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3349c	-	3755237	3754293	-3	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3350c	PPE56	3767102	3755952	-3	PPE family protein PPE56	-	-	-	status 3	annotated	CDS	5	6
Rv3351c	-	3768140	3767346	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3352c	-	3768593	3768222	-3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv3353c	-	3768996	3768736	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3354	-	3769111	3769500	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3355c	-	3769807	3769514	-2	integral membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3356c	folD	3770649	3769804	-1	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	-	-	-	status 3	annotated	CDS	5	6
Rv3357	relJ	3770773	3771048	1	antitoxin RelJ	-	-	-	status 3	annotated	CDS	5	6
Rv3358	relK	3771045	3771302	3	toxin RelK	-	-	-	status 3	annotated	CDS	5	6
Rv3359	-	3771344	3772534	2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv3360	-	3772651	3773019	1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3361c	-	3773567	3773016	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3362c	-	3774155	3773574	-3	ATP/GTP-binding protein	-	-	-	status 3	annotated	CDS	5	6
Rv3363c	-	3774504	3774136	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3364c	-	3774874	3774482	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3365c	-	3777501	3774871	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3366	spoU	3777737	3778201	2	tRNA/rRNA methylase SpoU	-	-	-	status 3	annotated	CDS	5	6
Rv3367	PE_PGRS51	3778568	3780334	2	PE-PGRS family protein PE_PGRS51	-	-	-	status 3	annotated	CDS	5	6
Rv3368c	-	3780979	3780335	-2	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv3369	-	3780978	3781412	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3370c	dnaE2	3784740	3781501	-1	error-prone DNA polymerase	-	-	-	status 3	annotated	CDS	5	6
Rv3371	-	3784932	3786272	3	diacyglycerol O-acyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3372	otsB2	3786314	3787489	2	trehalose 6-phosphate phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv3373	echA18	3787726	3788367	1	enoyl-CoA hydratase	-	-	-	status 3	annotated	CDS	5	6
Rv3375	amiD	3788621	3790048	2	amidase	-	-	-	status 3	annotated	CDS	5	6
Rv3376	-	3790156	3790809	1	phosphatase	-	-	-	status 3	annotated	CDS	5	6
Rv3377c	-	3792353	3790848	-3	type B diterpene cyclase	-	-	-	status 3	annotated	CDS	5	6
Rv3378c	-	3793248	3792358	-1	diterpene synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3379c	dxs2	3794867	3793257	-3	1-deoxy-D-xylulose 5-phosphate synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3382c	-	3797437	3796448	-2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	-	-	-	status 3	annotated	CDS	5	6
Rv3383c	idsB	3798489	3797437	-1	polyprenyl synthetase IdsB	-	-	-	status 3	annotated	CDS	5	6
Rv3384c	vapC46	3799635	3799243	-1	ribonuclease VapC46	-	-	-	status 3	annotated	CDS	5	6
Rv3385c	vapB46	3799943	3799635	-3	antitoxin VapB46	-	-	-	status 3	annotated	CDS	5	6
Rv3386	-	3800092	3800796	1	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3387	-	3800786	3801463	2	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3388	PE_PGRS52	3801653	3803848	2	PE-PGRS family protein PE_PGRS52	-	-	-	status 3	annotated	CDS	5	6
Rv3389c	htdY	3804791	3803919	-3	3-hydroxyacyl-thioester dehydratase HtdY	-	-	-	status 3	annotated	CDS	5	6
Rv3390	lpqD	3804865	3805575	1	lipoprotein LpqD	-	-	-	status 3	annotated	CDS	5	6
Rv3391	acrA1	3805621	3807573	1	acyl-CoA-reductase AcrA	-	-	-	status 3	annotated	CDS	5	6
Rv3392c	cmaA1	3808437	3807574	-1	cyclopropane mycolic acid synthase CmaA	-	-	-	status 3	annotated	CDS	5	6
Rv3393	iunH	3808461	3809387	3	nucleoside hydrolase	-	-	-	status 3	annotated	CDS	5	6
Rv3394c	-	3811025	3809442	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3395A	-	3811719	3812345	3	membrane protein	-	-	-	status 3	annotated	CDS	5	6
Rv3395c	-	3811636	3811022	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3396c	guaA	3814078	3812501	-2	GMP synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3397c	phyA	3814998	3814090	-1	phytoene synthase	-	-	-	status 3	annotated	CDS	5	6
Rv3398c	idsA1	3816106	3815027	-2	multifunctional dimethylallyltransferase/geranyltranstransferase/farnesylt ranstransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3399	-	3816129	3817175	3	S-adenosylmethionine-dependentmethyltransferase	-	-	-	status 3	annotated	CDS	5	6
Rv3400	-	3817239	3818027	3	hydrolase	-	-	-	status 3	annotated	CDS	5	6
Rv3401	-	3818042	3820402	2	glycosyl hydrolase	-	-	-	status 3	annotated	CDS	5	6
Rv3402c	-	3821891	3820653	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3403c	-	3823863	3822262	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3404c	-	3824584	3823880	-2	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3405c	-	3825268	3824702	-2	HTH-type transcriptional regulator	-	-	-	status 3	annotated	CDS	5	6
Rv3406	-	3825330	3826217	3	dioxygenase	-	-	-	status 3	annotated	CDS	5	6
Rv3407	vapB47	3826252	3826551	1	antitoxin VapB47	-	-	-	status 3	annotated	CDS	5	6
Rv3408	vapC47	3826548	3826958	3	ribonuclease VapC47	-	-	-	status 3	annotated	CDS	5	6
Rv3409c	choD	3828727	3826991	-2	cholesterol oxidase	-	-	-	status 3	annotated	CDS	5	6
Rv3410c	guaB3	3829910	3828783	-3	oxidoreductase	-	-	-	status 3	annotated	CDS	5	6
Rv3411c	guaB2	3831519	3829930	-1	inosine-5'-monophosphate dehydrogenase	-	-	-	status 3	annotated	CDS	5	6
Rv3412	-	3831726	3832136	3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3413c	-	3833045	3832146	-3	anti-sigma-D factor RsdA	-	-	-	status 3	annotated	CDS	5	6
Rv3414c	sigD	3833676	3833038	-1	ECF RNA polymerase sigma factor SigD	-	-	-	status 3	annotated	CDS	5	6
Rv3415c	-	3834521	3833694	-3	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3416	whiB3	3834892	3835200	1	redox-responsive transcriptional regulator WhiB3	-	-	-	status 3	annotated	CDS	5	6
Rv3417c	groEL1	3836891	3835272	-3	chaperonin GroEL	-	-	-	status 3	annotated	CDS	5	6
Rv3418c	groES	3837288	3836986	-1	chaperonin GroES	-	-	-	status 3	annotated	CDS	5	6
Rv3419c	gcp	3838589	3837555	-3	O-sialoglycoprotein endopeptidase	-	-	-	status 3	annotated	CDS	5	6
Rv3420c	rimI	3839062	3838586	-2	ribosomal-protein-alanine acetyltransferase RimI	-	-	-	status 3	annotated	CDS	5	6
Rv3421c	-	3839694	3839059	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3422c	-	3840197	3839691	-3	tRNA threonylcarbamoyladenosine biosynthesis protein	-	-	-	status 3	annotated	CDS	5	6
Rv3423c	alr	3841420	3840194	-2	alanine racemase	-	-	-	status 3	annotated	CDS	5	6
Rv3424c	-	3842076	3841714	-1	hypothetical protein	-	-	-	status 3	annotated	CDS	5	6
Rv3425	PPE57	3842239	3842769	1	PPE family protein PPE57	-	-	-	status 3	annotated	CDS	5	6
Rv3426	PPE58	3843036	3843734	3	PPE family protein PPE58	-	-	-	status 3	annotated	CDS	5	6
Rv3427c	-	3844640	3843885	-3	transposase	-	-	-	status 3	annotated	CDS	5	6
Rv3428c	-	3845970	3844738	-1	transposase	-	-	-	status 3	annotated	CDS	5	6
